#NTIMES: 5
#TIMES[d]: 100 150 200 300 400
#
TIME: 100
NVEL: 40
vel_mid[km/s] temp[K] rho[gcc] ne[/cm3] natom[/cm3] 
2.500000e+02 5.390000e+03 5.560000e-16 9.525600e+06 5.880000e+06
7.500000e+02 5.460000e+03 4.800000e-16 8.331200e+06 5.080000e+06
1.250000e+03 5.520000e+03 4.070000e-16 7.187800e+06 4.330000e+06
1.750000e+03 5.550000e+03 3.420000e-16 6.208400e+06 3.740000e+06
2.250000e+03 5.530000e+03 2.900000e-16 5.559600e+06 3.390000e+06
2.750000e+03 5.460000e+03 2.440000e-16 5.055400e+06 3.220000e+06
3.250000e+03 5.360000e+03 2.050000e-16 4.721200e+06 3.190000e+06
3.750000e+03 5.100000e+03 1.730000e-16 4.278000e+06 3.100000e+06
4.250000e+03 3.910000e+03 1.450000e-16 3.635200e+06 2.840000e+06
4.750000e+03 4.260000e+03 1.220000e-16 3.049200e+06 2.420000e+06
5.250000e+03 3.970000e+03 1.030000e-16 2.550000e+06 2.040000e+06
5.750000e+03 3.630000e+03 8.660000e-17 2.120400e+06 1.710000e+06
6.250000e+03 3.420000e+03 7.280000e-17 1.771200e+06 1.440000e+06
6.750000e+03 3.310000e+03 6.140000e-17 1.476200e+06 1.210000e+06
7.250000e+03 3.250000e+03 5.170000e-17 1.244400e+06 1.020000e+06
7.750000e+03 3.220000e+03 4.340000e-17 1.046760e+06 8.580000e+05
8.250000e+03 3.210000e+03 3.660000e-17 8.905200e+05 7.240000e+05
8.750000e+03 3.210000e+03 3.080000e-17 7.478400e+05 6.080000e+05
9.250000e+03 3.210000e+03 2.590000e-17 6.348800e+05 5.120000e+05
9.750000e+03 3.220000e+03 2.180000e-17 5.387500e+05 4.310000e+05
1.025000e+04 3.240000e+03 1.830000e-17 4.573800e+05 3.630000e+05
1.075000e+04 3.270000e+03 1.540000e-17 3.860800e+05 3.040000e+05
1.125000e+04 3.290000e+03 1.300000e-17 3.289600e+05 2.570000e+05
1.175000e+04 3.330000e+03 1.090000e-17 2.786400e+05 2.160000e+05
1.225000e+04 3.370000e+03 9.200000e-18 2.384200e+05 1.820000e+05
1.275000e+04 3.420000e+03 7.740000e-18 2.019600e+05 1.530000e+05
1.325000e+04 3.480000e+03 6.500000e-18 1.728600e+05 1.290000e+05
1.375000e+04 3.540000e+03 5.480000e-18 1.468800e+05 1.080000e+05
1.425000e+04 3.620000e+03 4.590000e-18 1.253040e+05 9.080000e+04
1.475000e+04 3.690000e+03 3.860000e-18 1.069600e+05 7.640000e+04
1.525000e+04 3.750000e+03 3.270000e-18 9.187400e+04 6.470000e+04
1.575000e+04 3.830000e+03 2.740000e-18 7.873500e+04 5.430000e+04
1.625000e+04 3.900000e+03 2.310000e-18 6.703200e+04 4.560000e+04
1.675000e+04 3.990000e+03 1.940000e-18 5.721600e+04 3.840000e+04
1.725000e+04 4.100000e+03 1.630000e-18 4.909600e+04 3.230000e+04
1.775000e+04 4.220000e+03 1.370000e-18 4.188800e+04 2.720000e+04
1.825000e+04 4.340000e+03 1.160000e-18 3.595300e+04 2.290000e+04
1.875000e+04 4.490000e+03 9.740000e-19 3.088000e+04 1.930000e+04
1.925000e+04 4.640000e+03 8.180000e-19 2.624400e+04 1.620000e+04
1.975000e+04 4.790000e+03 6.890000e-19 2.216800e+04 1.360000e+04
2.500000e+02 5.390000e+03 5.560000e-16 9.525600e+06 5.880000e+06
7.500000e+02 5.460000e+03 4.800000e-16 8.331200e+06 5.080000e+06
1.250000e+03 5.520000e+03 4.070000e-16 7.187800e+06 4.330000e+06
1.750000e+03 5.550000e+03 3.420000e-16 6.208400e+06 3.740000e+06
2.250000e+03 5.530000e+03 2.900000e-16 5.559600e+06 3.390000e+06
2.750000e+03 5.460000e+03 2.440000e-16 5.055400e+06 3.220000e+06
3.250000e+03 5.360000e+03 2.050000e-16 4.721200e+06 3.190000e+06
3.750000e+03 5.100000e+03 1.730000e-16 4.278000e+06 3.100000e+06
4.250000e+03 3.910000e+03 1.450000e-16 3.635200e+06 2.840000e+06
4.750000e+03 4.260000e+03 1.220000e-16 3.049200e+06 2.420000e+06
5.250000e+03 3.970000e+03 1.030000e-16 2.550000e+06 2.040000e+06
5.750000e+03 3.630000e+03 8.660000e-17 2.120400e+06 1.710000e+06
6.250000e+03 3.420000e+03 7.280000e-17 1.771200e+06 1.440000e+06
6.750000e+03 3.310000e+03 6.140000e-17 1.476200e+06 1.210000e+06
7.250000e+03 3.250000e+03 5.170000e-17 1.244400e+06 1.020000e+06
7.750000e+03 3.220000e+03 4.340000e-17 1.046760e+06 8.580000e+05
8.250000e+03 3.210000e+03 3.660000e-17 8.905200e+05 7.240000e+05
8.750000e+03 3.210000e+03 3.080000e-17 7.478400e+05 6.080000e+05
9.250000e+03 3.210000e+03 2.590000e-17 6.348800e+05 5.120000e+05
9.750000e+03 3.220000e+03 2.180000e-17 5.387500e+05 4.310000e+05
1.025000e+04 3.240000e+03 1.830000e-17 4.573800e+05 3.630000e+05
1.075000e+04 3.270000e+03 1.540000e-17 3.860800e+05 3.040000e+05
1.125000e+04 3.290000e+03 1.300000e-17 3.289600e+05 2.570000e+05
1.175000e+04 3.330000e+03 1.090000e-17 2.786400e+05 2.160000e+05
1.225000e+04 3.370000e+03 9.200000e-18 2.384200e+05 1.820000e+05
1.275000e+04 3.420000e+03 7.740000e-18 2.019600e+05 1.530000e+05
1.325000e+04 3.480000e+03 6.500000e-18 1.728600e+05 1.290000e+05
1.375000e+04 3.540000e+03 5.480000e-18 1.468800e+05 1.080000e+05
1.425000e+04 3.620000e+03 4.590000e-18 1.253040e+05 9.080000e+04
1.475000e+04 3.690000e+03 3.860000e-18 1.069600e+05 7.640000e+04
1.525000e+04 3.750000e+03 3.270000e-18 9.187400e+04 6.470000e+04
1.575000e+04 3.830000e+03 2.740000e-18 7.873500e+04 5.430000e+04
1.625000e+04 3.900000e+03 2.310000e-18 6.703200e+04 4.560000e+04
1.675000e+04 3.990000e+03 1.940000e-18 5.721600e+04 3.840000e+04
1.725000e+04 4.100000e+03 1.630000e-18 4.909600e+04 3.230000e+04
1.775000e+04 4.220000e+03 1.370000e-18 4.188800e+04 2.720000e+04
1.825000e+04 4.340000e+03 1.160000e-18 3.595300e+04 2.290000e+04
1.875000e+04 4.490000e+03 9.740000e-19 3.088000e+04 1.930000e+04
1.925000e+04 4.640000e+03 8.180000e-19 2.624400e+04 1.620000e+04
1.975000e+04 4.790000e+03 6.890000e-19 2.216800e+04 1.360000e+04
2.500000e+02 5.390000e+03 5.560000e-16 9.525600e+06 5.880000e+06
7.500000e+02 5.460000e+03 4.800000e-16 8.331200e+06 5.080000e+06
1.250000e+03 5.520000e+03 4.070000e-16 7.187800e+06 4.330000e+06
1.750000e+03 5.550000e+03 3.420000e-16 6.208400e+06 3.740000e+06
2.250000e+03 5.530000e+03 2.900000e-16 5.559600e+06 3.390000e+06
2.750000e+03 5.460000e+03 2.440000e-16 5.055400e+06 3.220000e+06
3.250000e+03 5.360000e+03 2.050000e-16 4.721200e+06 3.190000e+06
3.750000e+03 5.100000e+03 1.730000e-16 4.278000e+06 3.100000e+06
4.250000e+03 3.910000e+03 1.450000e-16 3.635200e+06 2.840000e+06
4.750000e+03 4.260000e+03 1.220000e-16 3.049200e+06 2.420000e+06
5.250000e+03 3.970000e+03 1.030000e-16 2.550000e+06 2.040000e+06
5.750000e+03 3.630000e+03 8.660000e-17 2.120400e+06 1.710000e+06
6.250000e+03 3.420000e+03 7.280000e-17 1.771200e+06 1.440000e+06
6.750000e+03 3.310000e+03 6.140000e-17 1.476200e+06 1.210000e+06
7.250000e+03 3.250000e+03 5.170000e-17 1.244400e+06 1.020000e+06
7.750000e+03 3.220000e+03 4.340000e-17 1.046760e+06 8.580000e+05
8.250000e+03 3.210000e+03 3.660000e-17 8.905200e+05 7.240000e+05
8.750000e+03 3.210000e+03 3.080000e-17 7.478400e+05 6.080000e+05
9.250000e+03 3.210000e+03 2.590000e-17 6.348800e+05 5.120000e+05
9.750000e+03 3.220000e+03 2.180000e-17 5.387500e+05 4.310000e+05
1.025000e+04 3.240000e+03 1.830000e-17 4.573800e+05 3.630000e+05
1.075000e+04 3.270000e+03 1.540000e-17 3.860800e+05 3.040000e+05
1.125000e+04 3.290000e+03 1.300000e-17 3.289600e+05 2.570000e+05
1.175000e+04 3.330000e+03 1.090000e-17 2.786400e+05 2.160000e+05
1.225000e+04 3.370000e+03 9.200000e-18 2.384200e+05 1.820000e+05
1.275000e+04 3.420000e+03 7.740000e-18 2.019600e+05 1.530000e+05
1.325000e+04 3.480000e+03 6.500000e-18 1.728600e+05 1.290000e+05
1.375000e+04 3.540000e+03 5.480000e-18 1.468800e+05 1.080000e+05
1.425000e+04 3.620000e+03 4.590000e-18 1.253040e+05 9.080000e+04
1.475000e+04 3.690000e+03 3.860000e-18 1.069600e+05 7.640000e+04
1.525000e+04 3.750000e+03 3.270000e-18 9.187400e+04 6.470000e+04
1.575000e+04 3.830000e+03 2.740000e-18 7.873500e+04 5.430000e+04
1.625000e+04 3.900000e+03 2.310000e-18 6.703200e+04 4.560000e+04
1.675000e+04 3.990000e+03 1.940000e-18 5.721600e+04 3.840000e+04
1.725000e+04 4.100000e+03 1.630000e-18 4.909600e+04 3.230000e+04
1.775000e+04 4.220000e+03 1.370000e-18 4.188800e+04 2.720000e+04
1.825000e+04 4.340000e+03 1.160000e-18 3.595300e+04 2.290000e+04
1.875000e+04 4.490000e+03 9.740000e-19 3.088000e+04 1.930000e+04
1.925000e+04 4.640000e+03 8.180000e-19 2.624400e+04 1.620000e+04
1.975000e+04 4.790000e+03 6.890000e-19 2.216800e+04 1.360000e+04
2.500000e+02 5.390000e+03 5.560000e-16 9.525600e+06 5.880000e+06
7.500000e+02 5.460000e+03 4.800000e-16 8.331200e+06 5.080000e+06
1.250000e+03 5.520000e+03 4.070000e-16 7.187800e+06 4.330000e+06
1.750000e+03 5.550000e+03 3.420000e-16 6.208400e+06 3.740000e+06
2.250000e+03 5.530000e+03 2.900000e-16 5.559600e+06 3.390000e+06
2.750000e+03 5.460000e+03 2.440000e-16 5.055400e+06 3.220000e+06
3.250000e+03 5.360000e+03 2.050000e-16 4.721200e+06 3.190000e+06
3.750000e+03 5.100000e+03 1.730000e-16 4.278000e+06 3.100000e+06
4.250000e+03 3.910000e+03 1.450000e-16 3.635200e+06 2.840000e+06
4.750000e+03 4.260000e+03 1.220000e-16 3.049200e+06 2.420000e+06
5.250000e+03 3.970000e+03 1.030000e-16 2.550000e+06 2.040000e+06
5.750000e+03 3.630000e+03 8.660000e-17 2.120400e+06 1.710000e+06
6.250000e+03 3.420000e+03 7.280000e-17 1.771200e+06 1.440000e+06
6.750000e+03 3.310000e+03 6.140000e-17 1.476200e+06 1.210000e+06
7.250000e+03 3.250000e+03 5.170000e-17 1.244400e+06 1.020000e+06
7.750000e+03 3.220000e+03 4.340000e-17 1.046760e+06 8.580000e+05
8.250000e+03 3.210000e+03 3.660000e-17 8.905200e+05 7.240000e+05
8.750000e+03 3.210000e+03 3.080000e-17 7.478400e+05 6.080000e+05
9.250000e+03 3.210000e+03 2.590000e-17 6.348800e+05 5.120000e+05
9.750000e+03 3.220000e+03 2.180000e-17 5.387500e+05 4.310000e+05
1.025000e+04 3.240000e+03 1.830000e-17 4.573800e+05 3.630000e+05
1.075000e+04 3.270000e+03 1.540000e-17 3.860800e+05 3.040000e+05
1.125000e+04 3.290000e+03 1.300000e-17 3.289600e+05 2.570000e+05
1.175000e+04 3.330000e+03 1.090000e-17 2.786400e+05 2.160000e+05
1.225000e+04 3.370000e+03 9.200000e-18 2.384200e+05 1.820000e+05
1.275000e+04 3.420000e+03 7.740000e-18 2.019600e+05 1.530000e+05
1.325000e+04 3.480000e+03 6.500000e-18 1.728600e+05 1.290000e+05
1.375000e+04 3.540000e+03 5.480000e-18 1.468800e+05 1.080000e+05
1.425000e+04 3.620000e+03 4.590000e-18 1.253040e+05 9.080000e+04
1.475000e+04 3.690000e+03 3.860000e-18 1.069600e+05 7.640000e+04
1.525000e+04 3.750000e+03 3.270000e-18 9.187400e+04 6.470000e+04
1.575000e+04 3.830000e+03 2.740000e-18 7.873500e+04 5.430000e+04
1.625000e+04 3.900000e+03 2.310000e-18 6.703200e+04 4.560000e+04
1.675000e+04 3.990000e+03 1.940000e-18 5.721600e+04 3.840000e+04
1.725000e+04 4.100000e+03 1.630000e-18 4.909600e+04 3.230000e+04
1.775000e+04 4.220000e+03 1.370000e-18 4.188800e+04 2.720000e+04
1.825000e+04 4.340000e+03 1.160000e-18 3.595300e+04 2.290000e+04
1.875000e+04 4.490000e+03 9.740000e-19 3.088000e+04 1.930000e+04
1.925000e+04 4.640000e+03 8.180000e-19 2.624400e+04 1.620000e+04
1.975000e+04 4.790000e+03 6.890000e-19 2.216800e+04 1.360000e+04
2.500000e+02 5.390000e+03 5.560000e-16 9.525600e+06 5.880000e+06
7.500000e+02 5.460000e+03 4.800000e-16 8.331200e+06 5.080000e+06
1.250000e+03 5.520000e+03 4.070000e-16 7.187800e+06 4.330000e+06
1.750000e+03 5.550000e+03 3.420000e-16 6.208400e+06 3.740000e+06
2.250000e+03 5.530000e+03 2.900000e-16 5.559600e+06 3.390000e+06
2.750000e+03 5.460000e+03 2.440000e-16 5.055400e+06 3.220000e+06
3.250000e+03 5.360000e+03 2.050000e-16 4.721200e+06 3.190000e+06
3.750000e+03 5.100000e+03 1.730000e-16 4.278000e+06 3.100000e+06
4.250000e+03 3.910000e+03 1.450000e-16 3.635200e+06 2.840000e+06
4.750000e+03 4.260000e+03 1.220000e-16 3.049200e+06 2.420000e+06
5.250000e+03 3.970000e+03 1.030000e-16 2.550000e+06 2.040000e+06
5.750000e+03 3.630000e+03 8.660000e-17 2.120400e+06 1.710000e+06
6.250000e+03 3.420000e+03 7.280000e-17 1.771200e+06 1.440000e+06
6.750000e+03 3.310000e+03 6.140000e-17 1.476200e+06 1.210000e+06
7.250000e+03 3.250000e+03 5.170000e-17 1.244400e+06 1.020000e+06
7.750000e+03 3.220000e+03 4.340000e-17 1.046760e+06 8.580000e+05
8.250000e+03 3.210000e+03 3.660000e-17 8.905200e+05 7.240000e+05
8.750000e+03 3.210000e+03 3.080000e-17 7.478400e+05 6.080000e+05
9.250000e+03 3.210000e+03 2.590000e-17 6.348800e+05 5.120000e+05
9.750000e+03 3.220000e+03 2.180000e-17 5.387500e+05 4.310000e+05
1.025000e+04 3.240000e+03 1.830000e-17 4.573800e+05 3.630000e+05
1.075000e+04 3.270000e+03 1.540000e-17 3.860800e+05 3.040000e+05
1.125000e+04 3.290000e+03 1.300000e-17 3.289600e+05 2.570000e+05
1.175000e+04 3.330000e+03 1.090000e-17 2.786400e+05 2.160000e+05
1.225000e+04 3.370000e+03 9.200000e-18 2.384200e+05 1.820000e+05
1.275000e+04 3.420000e+03 7.740000e-18 2.019600e+05 1.530000e+05
1.325000e+04 3.480000e+03 6.500000e-18 1.728600e+05 1.290000e+05
1.375000e+04 3.540000e+03 5.480000e-18 1.468800e+05 1.080000e+05
1.425000e+04 3.620000e+03 4.590000e-18 1.253040e+05 9.080000e+04
1.475000e+04 3.690000e+03 3.860000e-18 1.069600e+05 7.640000e+04
1.525000e+04 3.750000e+03 3.270000e-18 9.187400e+04 6.470000e+04
1.575000e+04 3.830000e+03 2.740000e-18 7.873500e+04 5.430000e+04
1.625000e+04 3.900000e+03 2.310000e-18 6.703200e+04 4.560000e+04
1.675000e+04 3.990000e+03 1.940000e-18 5.721600e+04 3.840000e+04
1.725000e+04 4.100000e+03 1.630000e-18 4.909600e+04 3.230000e+04
1.775000e+04 4.220000e+03 1.370000e-18 4.188800e+04 2.720000e+04
1.825000e+04 4.340000e+03 1.160000e-18 3.595300e+04 2.290000e+04
1.875000e+04 4.490000e+03 9.740000e-19 3.088000e+04 1.930000e+04
1.925000e+04 4.640000e+03 8.180000e-19 2.624400e+04 1.620000e+04
1.975000e+04 4.790000e+03 6.890000e-19 2.216800e+04 1.360000e+04
2.500000e+02 5.390000e+03 5.560000e-16 9.525600e+06 5.880000e+06
7.500000e+02 5.460000e+03 4.800000e-16 8.331200e+06 5.080000e+06
1.250000e+03 5.520000e+03 4.070000e-16 7.187800e+06 4.330000e+06
1.750000e+03 5.550000e+03 3.420000e-16 6.208400e+06 3.740000e+06
2.250000e+03 5.530000e+03 2.900000e-16 5.559600e+06 3.390000e+06
2.750000e+03 5.460000e+03 2.440000e-16 5.055400e+06 3.220000e+06
3.250000e+03 5.360000e+03 2.050000e-16 4.721200e+06 3.190000e+06
3.750000e+03 5.100000e+03 1.730000e-16 4.278000e+06 3.100000e+06
4.250000e+03 3.910000e+03 1.450000e-16 3.635200e+06 2.840000e+06
4.750000e+03 4.260000e+03 1.220000e-16 3.049200e+06 2.420000e+06
5.250000e+03 3.970000e+03 1.030000e-16 2.550000e+06 2.040000e+06
5.750000e+03 3.630000e+03 8.660000e-17 2.120400e+06 1.710000e+06
6.250000e+03 3.420000e+03 7.280000e-17 1.771200e+06 1.440000e+06
6.750000e+03 3.310000e+03 6.140000e-17 1.476200e+06 1.210000e+06
7.250000e+03 3.250000e+03 5.170000e-17 1.244400e+06 1.020000e+06
7.750000e+03 3.220000e+03 4.340000e-17 1.046760e+06 8.580000e+05
8.250000e+03 3.210000e+03 3.660000e-17 8.905200e+05 7.240000e+05
8.750000e+03 3.210000e+03 3.080000e-17 7.478400e+05 6.080000e+05
9.250000e+03 3.210000e+03 2.590000e-17 6.348800e+05 5.120000e+05
9.750000e+03 3.220000e+03 2.180000e-17 5.387500e+05 4.310000e+05
1.025000e+04 3.240000e+03 1.830000e-17 4.573800e+05 3.630000e+05
1.075000e+04 3.270000e+03 1.540000e-17 3.860800e+05 3.040000e+05
1.125000e+04 3.290000e+03 1.300000e-17 3.289600e+05 2.570000e+05
1.175000e+04 3.330000e+03 1.090000e-17 2.786400e+05 2.160000e+05
1.225000e+04 3.370000e+03 9.200000e-18 2.384200e+05 1.820000e+05
1.275000e+04 3.420000e+03 7.740000e-18 2.019600e+05 1.530000e+05
1.325000e+04 3.480000e+03 6.500000e-18 1.728600e+05 1.290000e+05
1.375000e+04 3.540000e+03 5.480000e-18 1.468800e+05 1.080000e+05
1.425000e+04 3.620000e+03 4.590000e-18 1.253040e+05 9.080000e+04
1.475000e+04 3.690000e+03 3.860000e-18 1.069600e+05 7.640000e+04
1.525000e+04 3.750000e+03 3.270000e-18 9.187400e+04 6.470000e+04
1.575000e+04 3.830000e+03 2.740000e-18 7.873500e+04 5.430000e+04
1.625000e+04 3.900000e+03 2.310000e-18 6.703200e+04 4.560000e+04
1.675000e+04 3.990000e+03 1.940000e-18 5.721600e+04 3.840000e+04
1.725000e+04 4.100000e+03 1.630000e-18 4.909600e+04 3.230000e+04
1.775000e+04 4.220000e+03 1.370000e-18 4.188800e+04 2.720000e+04
1.825000e+04 4.340000e+03 1.160000e-18 3.595300e+04 2.290000e+04
1.875000e+04 4.490000e+03 9.740000e-19 3.088000e+04 1.930000e+04
1.925000e+04 4.640000e+03 8.180000e-19 2.624400e+04 1.620000e+04
1.975000e+04 4.790000e+03 6.890000e-19 2.216800e+04 1.360000e+04
2.500000e+02 5.390000e+03 5.560000e-16 9.525600e+06 5.880000e+06
7.500000e+02 5.460000e+03 4.800000e-16 8.331200e+06 5.080000e+06
1.250000e+03 5.520000e+03 4.070000e-16 7.187800e+06 4.330000e+06
1.750000e+03 5.550000e+03 3.420000e-16 6.208400e+06 3.740000e+06
2.250000e+03 5.530000e+03 2.900000e-16 5.559600e+06 3.390000e+06
2.750000e+03 5.460000e+03 2.440000e-16 5.055400e+06 3.220000e+06
3.250000e+03 5.360000e+03 2.050000e-16 4.721200e+06 3.190000e+06
3.750000e+03 5.100000e+03 1.730000e-16 4.278000e+06 3.100000e+06
4.250000e+03 3.910000e+03 1.450000e-16 3.635200e+06 2.840000e+06
4.750000e+03 4.260000e+03 1.220000e-16 3.049200e+06 2.420000e+06
5.250000e+03 3.970000e+03 1.030000e-16 2.550000e+06 2.040000e+06
5.750000e+03 3.630000e+03 8.660000e-17 2.120400e+06 1.710000e+06
6.250000e+03 3.420000e+03 7.280000e-17 1.771200e+06 1.440000e+06
6.750000e+03 3.310000e+03 6.140000e-17 1.476200e+06 1.210000e+06
7.250000e+03 3.250000e+03 5.170000e-17 1.244400e+06 1.020000e+06
7.750000e+03 3.220000e+03 4.340000e-17 1.046760e+06 8.580000e+05
8.250000e+03 3.210000e+03 3.660000e-17 8.905200e+05 7.240000e+05
8.750000e+03 3.210000e+03 3.080000e-17 7.478400e+05 6.080000e+05
9.250000e+03 3.210000e+03 2.590000e-17 6.348800e+05 5.120000e+05
9.750000e+03 3.220000e+03 2.180000e-17 5.387500e+05 4.310000e+05
1.025000e+04 3.240000e+03 1.830000e-17 4.573800e+05 3.630000e+05
1.075000e+04 3.270000e+03 1.540000e-17 3.860800e+05 3.040000e+05
1.125000e+04 3.290000e+03 1.300000e-17 3.289600e+05 2.570000e+05
1.175000e+04 3.330000e+03 1.090000e-17 2.786400e+05 2.160000e+05
1.225000e+04 3.370000e+03 9.200000e-18 2.384200e+05 1.820000e+05
1.275000e+04 3.420000e+03 7.740000e-18 2.019600e+05 1.530000e+05
1.325000e+04 3.480000e+03 6.500000e-18 1.728600e+05 1.290000e+05
1.375000e+04 3.540000e+03 5.480000e-18 1.468800e+05 1.080000e+05
1.425000e+04 3.620000e+03 4.590000e-18 1.253040e+05 9.080000e+04
1.475000e+04 3.690000e+03 3.860000e-18 1.069600e+05 7.640000e+04
1.525000e+04 3.750000e+03 3.270000e-18 9.187400e+04 6.470000e+04
1.575000e+04 3.830000e+03 2.740000e-18 7.873500e+04 5.430000e+04
1.625000e+04 3.900000e+03 2.310000e-18 6.703200e+04 4.560000e+04
1.675000e+04 3.990000e+03 1.940000e-18 5.721600e+04 3.840000e+04
1.725000e+04 4.100000e+03 1.630000e-18 4.909600e+04 3.230000e+04
1.775000e+04 4.220000e+03 1.370000e-18 4.188800e+04 2.720000e+04
1.825000e+04 4.340000e+03 1.160000e-18 3.595300e+04 2.290000e+04
1.875000e+04 4.490000e+03 9.740000e-19 3.088000e+04 1.930000e+04
1.925000e+04 4.640000e+03 8.180000e-19 2.624400e+04 1.620000e+04
1.975000e+04 4.790000e+03 6.890000e-19 2.216800e+04 1.360000e+04
2.500000e+02 5.390000e+03 5.560000e-16 9.525600e+06 5.880000e+06
7.500000e+02 5.460000e+03 4.800000e-16 8.331200e+06 5.080000e+06
1.250000e+03 5.520000e+03 4.070000e-16 7.187800e+06 4.330000e+06
1.750000e+03 5.550000e+03 3.420000e-16 6.208400e+06 3.740000e+06
2.250000e+03 5.530000e+03 2.900000e-16 5.559600e+06 3.390000e+06
2.750000e+03 5.460000e+03 2.440000e-16 5.055400e+06 3.220000e+06
3.250000e+03 5.360000e+03 2.050000e-16 4.721200e+06 3.190000e+06
3.750000e+03 5.100000e+03 1.730000e-16 4.278000e+06 3.100000e+06
4.250000e+03 3.910000e+03 1.450000e-16 3.635200e+06 2.840000e+06
4.750000e+03 4.260000e+03 1.220000e-16 3.049200e+06 2.420000e+06
5.250000e+03 3.970000e+03 1.030000e-16 2.550000e+06 2.040000e+06
5.750000e+03 3.630000e+03 8.660000e-17 2.120400e+06 1.710000e+06
6.250000e+03 3.420000e+03 7.280000e-17 1.771200e+06 1.440000e+06
6.750000e+03 3.310000e+03 6.140000e-17 1.476200e+06 1.210000e+06
7.250000e+03 3.250000e+03 5.170000e-17 1.244400e+06 1.020000e+06
7.750000e+03 3.220000e+03 4.340000e-17 1.046760e+06 8.580000e+05
8.250000e+03 3.210000e+03 3.660000e-17 8.905200e+05 7.240000e+05
8.750000e+03 3.210000e+03 3.080000e-17 7.478400e+05 6.080000e+05
9.250000e+03 3.210000e+03 2.590000e-17 6.348800e+05 5.120000e+05
9.750000e+03 3.220000e+03 2.180000e-17 5.387500e+05 4.310000e+05
1.025000e+04 3.240000e+03 1.830000e-17 4.573800e+05 3.630000e+05
1.075000e+04 3.270000e+03 1.540000e-17 3.860800e+05 3.040000e+05
1.125000e+04 3.290000e+03 1.300000e-17 3.289600e+05 2.570000e+05
1.175000e+04 3.330000e+03 1.090000e-17 2.786400e+05 2.160000e+05
1.225000e+04 3.370000e+03 9.200000e-18 2.384200e+05 1.820000e+05
1.275000e+04 3.420000e+03 7.740000e-18 2.019600e+05 1.530000e+05
1.325000e+04 3.480000e+03 6.500000e-18 1.728600e+05 1.290000e+05
1.375000e+04 3.540000e+03 5.480000e-18 1.468800e+05 1.080000e+05
1.425000e+04 3.620000e+03 4.590000e-18 1.253040e+05 9.080000e+04
1.475000e+04 3.690000e+03 3.860000e-18 1.069600e+05 7.640000e+04
1.525000e+04 3.750000e+03 3.270000e-18 9.187400e+04 6.470000e+04
1.575000e+04 3.830000e+03 2.740000e-18 7.873500e+04 5.430000e+04
1.625000e+04 3.900000e+03 2.310000e-18 6.703200e+04 4.560000e+04
1.675000e+04 3.990000e+03 1.940000e-18 5.721600e+04 3.840000e+04
1.725000e+04 4.100000e+03 1.630000e-18 4.909600e+04 3.230000e+04
1.775000e+04 4.220000e+03 1.370000e-18 4.188800e+04 2.720000e+04
1.825000e+04 4.340000e+03 1.160000e-18 3.595300e+04 2.290000e+04
1.875000e+04 4.490000e+03 9.740000e-19 3.088000e+04 1.930000e+04
1.925000e+04 4.640000e+03 8.180000e-19 2.624400e+04 1.620000e+04
1.975000e+04 4.790000e+03 6.890000e-19 2.216800e+04 1.360000e+04
2.500000e+02 5.390000e+03 5.560000e-16 9.525600e+06 5.880000e+06
7.500000e+02 5.460000e+03 4.800000e-16 8.331200e+06 5.080000e+06
1.250000e+03 5.520000e+03 4.070000e-16 7.187800e+06 4.330000e+06
1.750000e+03 5.550000e+03 3.420000e-16 6.208400e+06 3.740000e+06
2.250000e+03 5.530000e+03 2.900000e-16 5.559600e+06 3.390000e+06
2.750000e+03 5.460000e+03 2.440000e-16 5.055400e+06 3.220000e+06
3.250000e+03 5.360000e+03 2.050000e-16 4.721200e+06 3.190000e+06
3.750000e+03 5.100000e+03 1.730000e-16 4.278000e+06 3.100000e+06
4.250000e+03 3.910000e+03 1.450000e-16 3.635200e+06 2.840000e+06
4.750000e+03 4.260000e+03 1.220000e-16 3.049200e+06 2.420000e+06
5.250000e+03 3.970000e+03 1.030000e-16 2.550000e+06 2.040000e+06
5.750000e+03 3.630000e+03 8.660000e-17 2.120400e+06 1.710000e+06
6.250000e+03 3.420000e+03 7.280000e-17 1.771200e+06 1.440000e+06
6.750000e+03 3.310000e+03 6.140000e-17 1.476200e+06 1.210000e+06
7.250000e+03 3.250000e+03 5.170000e-17 1.244400e+06 1.020000e+06
7.750000e+03 3.220000e+03 4.340000e-17 1.046760e+06 8.580000e+05
8.250000e+03 3.210000e+03 3.660000e-17 8.905200e+05 7.240000e+05
8.750000e+03 3.210000e+03 3.080000e-17 7.478400e+05 6.080000e+05
9.250000e+03 3.210000e+03 2.590000e-17 6.348800e+05 5.120000e+05
9.750000e+03 3.220000e+03 2.180000e-17 5.387500e+05 4.310000e+05
1.025000e+04 3.240000e+03 1.830000e-17 4.573800e+05 3.630000e+05
1.075000e+04 3.270000e+03 1.540000e-17 3.860800e+05 3.040000e+05
1.125000e+04 3.290000e+03 1.300000e-17 3.289600e+05 2.570000e+05
1.175000e+04 3.330000e+03 1.090000e-17 2.786400e+05 2.160000e+05
1.225000e+04 3.370000e+03 9.200000e-18 2.384200e+05 1.820000e+05
1.275000e+04 3.420000e+03 7.740000e-18 2.019600e+05 1.530000e+05
